id_execucao,usuario,consulta,tipo_api,tempo_resposta_ms,tamanho_resposta_kb,status_code,timestamp,observacoes
118,dgtlmoon,C2,GraphQL,759.86,0.4,200,2025-11-25T23:12:12.233844,OK
119,dgtlmoon,C3,GraphQL,632.66,1.71,200,2025-11-25T23:12:15.412738,OK
120,dgtlmoon,C3,GraphQL,444.41,1.71,200,2025-11-25T23:12:18.158917,OK
121,dgtlmoon,C2,GraphQL,454.18,0.4,200,2025-11-25T23:12:20.723932,OK
122,dgtlmoon,C3,GraphQL,463.31,1.71,200,2025-11-25T23:12:22.489466,OK
123,dgtlmoon,C3,GraphQL,816.23,1.71,200,2025-11-25T23:12:25.974670,OK
124,dgtlmoon,C1,GraphQL,344.54,0.11,401,2025-11-25T23:12:29.183356,Erro 401
125,dgtlmoon,C1,GraphQL,740.89,1.12,200,2025-11-25T23:12:31.922887,OK
126,dgtlmoon,C3,GraphQL,870.77,0.11,401,2025-11-25T23:12:34.061258,Erro 401
127,dgtlmoon,C2,GraphQL,657.42,0.4,200,2025-11-25T23:12:36.854272,OK
128,dgtlmoon,C3,GraphQL,490.23,1.71,200,2025-11-25T23:12:38.827810,OK
129,dgtlmoon,C1,GraphQL,1189.57,1.12,200,2025-11-25T23:12:42.462091,OK
130,dgtlmoon,C3,GraphQL,520.36,1.71,200,2025-11-25T23:12:45.220042,OK
131,dgtlmoon,C2,GraphQL,688.64,0.4,200,2025-11-25T23:12:48.871752,OK
132,dgtlmoon,C3,GraphQL,456.73,1.71,200,2025-11-25T23:12:50.661444,OK
133,dgtlmoon,C2,GraphQL,411.26,0.4,200,2025-11-25T23:12:53.335106,OK
134,dgtlmoon,C2,GraphQL,570.5,0.4,200,2025-11-25T23:12:55.138179,OK
135,dgtlmoon,C1,GraphQL,616.68,1.12,200,2025-11-25T23:12:57.492664,OK
136,dgtlmoon,C3,GraphQL,715.97,0.11,401,2025-11-25T23:12:59.845586,Erro 401
137,dgtlmoon,C1,GraphQL,610.37,1.12,200,2025-11-25T23:13:03.209418,OK
138,dgtlmoon,C1,GraphQL,342.69,0.11,401,2025-11-25T23:13:05.570423,Erro 401
139,dgtlmoon,C2,GraphQL,554.14,0.4,200,2025-11-25T23:13:08.531398,OK
140,dgtlmoon,C1,GraphQL,603.84,1.12,200,2025-11-25T23:13:10.936195,OK
141,dgtlmoon,C1,GraphQL,752.1,1.12,200,2025-11-25T23:13:12.984548,OK
142,dgtlmoon,C2,GraphQL,832.19,0.4,200,2025-11-25T23:13:16.356738,OK
143,dgtlmoon,C2,GraphQL,546.2,0.4,200,2025-11-25T23:13:19.448695,OK
144,dgtlmoon,C3,GraphQL,540.91,1.71,200,2025-11-25T23:13:21.067249,OK
145,dgtlmoon,C2,GraphQL,553.14,0.4,200,2025-11-25T23:13:24.192336,OK
146,dgtlmoon,C2,GraphQL,388.54,0.4,200,2025-11-25T23:13:26.571684,OK
147,dgtlmoon,C2,GraphQL,347.99,0.4,200,2025-11-25T23:13:28.062500,OK
148,dgtlmoon,C2,GraphQL,458.75,0.11,401,2025-11-25T23:13:31.472339,Erro 401
149,dgtlmoon,C2,GraphQL,427.13,0.4,200,2025-11-25T23:13:33.347568,OK
150,dgtlmoon,C1,GraphQL,252.08,0.11,401,2025-11-25T23:13:36.169703,Erro 401
151,dgtlmoon,C1,GraphQL,731.22,1.12,200,2025-11-25T23:13:38.964164,OK
152,dgtlmoon,C3,GraphQL,752.83,1.71,200,2025-11-25T23:13:42.687162,OK
153,dgtlmoon,C1,GraphQL,625.14,1.12,200,2025-11-25T23:13:45.987394,OK
154,dgtlmoon,C3,GraphQL,573.71,1.71,200,2025-11-25T23:13:49.217669,OK
155,dgtlmoon,C3,GraphQL,430.57,1.71,200,2025-11-25T23:13:51.634868,OK
156,dgtlmoon,C1,GraphQL,1826.05,1.12,200,2025-11-25T23:13:55.126247,OK
157,dgtlmoon,C3,GraphQL,980.0,1.71,200,2025-11-25T23:13:58.460872,OK
158,dgtlmoon,C2,GraphQL,574.97,0.4,200,2025-11-25T23:14:01.423756,OK
159,dgtlmoon,C3,GraphQL,498.47,1.71,200,2025-11-25T23:14:04.251556,OK
160,dgtlmoon,C1,GraphQL,258.86,0.11,401,2025-11-25T23:14:07.095357,Erro 401
161,dgtlmoon,C1,GraphQL,698.64,1.12,200,2025-11-25T23:14:09.535702,OK
162,dgtlmoon,C1,GraphQL,256.69,0.11,401,2025-11-25T23:14:12.021813,Erro 401
163,dgtlmoon,C3,GraphQL,665.74,1.71,200,2025-11-25T23:14:14.095465,OK
164,dgtlmoon,C1,GraphQL,660.53,1.12,200,2025-11-25T23:14:16.527190,OK
165,dgtlmoon,C3,GraphQL,650.14,1.71,200,2025-11-25T23:14:19.371346,OK
166,dgtlmoon,C3,GraphQL,517.81,1.71,200,2025-11-25T23:14:21.713910,OK
167,dgtlmoon,C1,GraphQL,563.65,1.12,200,2025-11-25T23:14:24.523506,OK
168,dgtlmoon,C2,GraphQL,423.39,0.4,200,2025-11-25T23:14:27.339334,OK
169,dgtlmoon,C2,GraphQL,481.98,0.4,200,2025-11-25T23:14:29.029040,OK
170,dgtlmoon,C1,GraphQL,1044.21,1.12,200,2025-11-25T23:14:31.162410,OK
171,dgtlmoon,C3,GraphQL,895.84,1.71,200,2025-11-25T23:14:34.716393,OK
172,dgtlmoon,C3,GraphQL,445.28,0.11,401,2025-11-25T23:14:37.772657,Erro 401
173,dgtlmoon,C1,GraphQL,832.15,1.12,200,2025-11-25T23:14:40.336819,OK
174,dgtlmoon,C2,GraphQL,366.06,0.11,401,2025-11-25T23:14:42.339694,Erro 401
175,dgtlmoon,C2,GraphQL,553.24,0.4,200,2025-11-25T23:14:44.479223,OK
176,dgtlmoon,C3,GraphQL,464.12,1.71,200,2025-11-25T23:14:47.587326,OK
177,dgtlmoon,C2,GraphQL,631.47,0.4,200,2025-11-25T23:14:50.236471,OK
178,dgtlmoon,C1,GraphQL,719.8,1.12,200,2025-11-25T23:14:52.365641,OK
179,dgtlmoon,C1,GraphQL,748.29,1.12,200,2025-11-25T23:14:54.354770,OK
180,dgtlmoon,C1,GraphQL,687.91,1.12,200,2025-11-25T23:14:57.417811,OK
181,dgtlmoon,C2,GraphQL,1134.94,0.4,200,2025-11-25T23:14:59.764787,OK
182,dgtlmoon,C3,GraphQL,622.57,1.71,200,2025-11-25T23:15:01.866493,OK
183,dgtlmoon,C2,GraphQL,595.79,0.4,200,2025-11-25T23:15:03.845140,OK
184,dgtlmoon,C2,GraphQL,308.77,0.11,401,2025-11-25T23:15:07.039584,Erro 401
185,dgtlmoon,C2,GraphQL,483.88,0.4,200,2025-11-25T23:15:09.658309,OK
186,dgtlmoon,C3,GraphQL,553.12,0.11,401,2025-11-25T23:15:12.647993,Erro 401
187,dgtlmoon,C2,GraphQL,396.37,0.4,200,2025-11-25T23:15:15.715340,OK
188,dgtlmoon,C2,GraphQL,510.4,0.4,200,2025-11-25T23:15:17.284325,OK
189,dgtlmoon,C1,GraphQL,1029.05,1.12,200,2025-11-25T23:15:20.908741,OK
190,dgtlmoon,C2,GraphQL,706.76,0.4,200,2025-11-25T23:15:23.712504,OK
191,dgtlmoon,C2,GraphQL,524.82,0.4,200,2025-11-25T23:15:26.637636,OK
192,dgtlmoon,C1,GraphQL,771.98,1.12,200,2025-11-25T23:15:29.867507,OK
193,dgtlmoon,C1,GraphQL,1438.12,1.12,200,2025-11-25T23:15:33.688441,OK
194,dgtlmoon,C2,GraphQL,436.17,0.4,200,2025-11-25T23:15:35.507885,OK
195,dgtlmoon,C2,GraphQL,608.5,0.4,200,2025-11-25T23:15:38.853712,OK
196,dgtlmoon,C1,GraphQL,364.95,0.11,401,2025-11-25T23:15:40.227173,Erro 401
197,dgtlmoon,C2,GraphQL,593.94,0.4,200,2025-11-25T23:15:43.474832,OK
198,dgtlmoon,C1,GraphQL,341.02,0.11,401,2025-11-25T23:15:45.844917,Erro 401
199,aaronpowell,C3,GraphQL,569.53,0.22,200,2025-11-25T23:15:50.978894,OK
200,aaronpowell,C3,GraphQL,971.86,0.22,200,2025-11-25T23:15:53.420020,OK
201,aaronpowell,C1,GraphQL,671.59,1.04,200,2025-11-25T23:15:56.581686,OK
202,aaronpowell,C2,GraphQL,357.68,0.22,200,2025-11-25T23:15:58.585447,OK
203,aaronpowell,C1,GraphQL,708.81,1.04,200,2025-11-25T23:16:01.022118,OK
204,aaronpowell,C1,GraphQL,670.94,1.04,200,2025-11-25T23:16:03.141076,OK
205,aaronpowell,C2,GraphQL,306.44,0.22,200,2025-11-25T23:16:06.371389,OK
206,aaronpowell,C3,GraphQL,322.27,0.22,200,2025-11-25T23:16:08.774643,OK
207,aaronpowell,C1,GraphQL,349.1,0.11,401,2025-11-25T23:16:11.962494,Erro 401
208,aaronpowell,C2,GraphQL,373.07,0.22,200,2025-11-25T23:16:13.702171,OK
209,aaronpowell,C2,GraphQL,353.95,0.11,401,2025-11-25T23:16:15.338624,Erro 401
210,aaronpowell,C3,GraphQL,438.73,0.22,200,2025-11-25T23:16:17.031316,OK
211,aaronpowell,C2,GraphQL,1108.81,0.22,200,2025-11-25T23:16:19.192446,OK
212,aaronpowell,C1,GraphQL,669.66,1.04,200,2025-11-25T23:16:21.244133,OK
213,aaronpowell,C2,GraphQL,320.27,0.22,200,2025-11-25T23:16:23.862824,OK
214,aaronpowell,C1,GraphQL,596.49,1.04,200,2025-11-25T23:16:25.837997,OK
215,aaronpowell,C3,GraphQL,382.28,0.22,200,2025-11-25T23:16:28.013907,OK
216,aaronpowell,C2,GraphQL,527.04,0.22,200,2025-11-25T23:16:30.219454,OK
217,aaronpowell,C2,GraphQL,455.31,0.22,200,2025-11-25T23:16:33.425158,OK
218,aaronpowell,C1,GraphQL,674.11,1.04,200,2025-11-25T23:16:36.809040,OK
219,aaronpowell,C3,GraphQL,344.05,0.11,401,2025-11-25T23:16:39.548604,Erro 401
220,aaronpowell,C3,GraphQL,419.94,0.22,200,2025-11-25T23:16:41.248658,OK
221,aaronpowell,C1,GraphQL,507.66,0.11,401,2025-11-25T23:16:43.991281,Erro 401
222,aaronpowell,C3,GraphQL,443.84,0.22,200,2025-11-25T23:16:45.784019,OK
223,aaronpowell,C1,GraphQL,579.35,1.04,200,2025-11-25T23:16:48.730159,OK
224,aaronpowell,C3,GraphQL,398.24,0.22,200,2025-11-25T23:16:50.645693,OK
225,aaronpowell,C3,GraphQL,573.13,0.22,200,2025-11-25T23:16:53.378509,OK
226,aaronpowell,C2,GraphQL,829.83,0.22,200,2025-11-25T23:16:55.712250,OK
227,aaronpowell,C1,GraphQL,1323.22,1.04,200,2025-11-25T23:16:58.254195,OK
228,aaronpowell,C3,GraphQL,564.32,0.22,200,2025-11-25T23:17:01.247144,OK
229,aaronpowell,C3,GraphQL,443.53,0.22,200,2025-11-25T23:17:04.334543,OK
230,aaronpowell,C2,GraphQL,619.89,0.22,200,2025-11-25T23:17:07.781265,OK
231,aaronpowell,C1,GraphQL,491.83,0.11,401,2025-11-25T23:17:09.764097,Erro 401
232,aaronpowell,C3,GraphQL,486.58,0.22,200,2025-11-25T23:17:12.646002,OK
233,aaronpowell,C3,GraphQL,319.28,0.11,401,2025-11-25T23:17:15.373101,Erro 401
234,aaronpowell,C1,GraphQL,601.95,1.04,200,2025-11-25T23:17:17.148958,OK
235,aaronpowell,C2,GraphQL,558.58,0.22,200,2025-11-25T23:17:19.031758,OK
236,aaronpowell,C3,GraphQL,597.07,0.22,200,2025-11-25T23:17:20.784246,OK
237,aaronpowell,C1,GraphQL,2507.72,1.04,200,2025-11-25T23:17:24.675946,OK
238,aaronpowell,C2,GraphQL,411.8,0.22,200,2025-11-25T23:17:28.092368,OK
239,aaronpowell,C1,GraphQL,670.5,1.04,200,2025-11-25T23:17:31.703544,OK
240,aaronpowell,C3,GraphQL,319.37,0.22,200,2025-11-25T23:17:33.851755,OK
241,aaronpowell,C2,GraphQL,337.73,0.22,200,2025-11-25T23:17:36.665345,OK
242,aaronpowell,C2,GraphQL,760.85,0.22,200,2025-11-25T23:17:39.680411,OK
243,aaronpowell,C2,GraphQL,375.55,0.11,401,2025-11-25T23:17:41.627481,Erro 401
244,aaronpowell,C1,GraphQL,850.25,1.04,200,2025-11-25T23:17:44.582009,OK
245,aaronpowell,C1,GraphQL,469.32,0.11,401,2025-11-25T23:17:46.079073,Erro 401
246,aaronpowell,C2,GraphQL,365.38,0.22,200,2025-11-25T23:17:48.082695,OK
247,aaronpowell,C3,GraphQL,632.6,0.22,200,2025-11-25T23:17:51.680389,OK
248,aaronpowell,C2,GraphQL,476.45,0.22,200,2025-11-25T23:17:54.787036,OK
249,aaronpowell,C2,GraphQL,356.57,0.22,200,2025-11-25T23:17:57.560812,OK
250,aaronpowell,C3,GraphQL,497.08,0.22,200,2025-11-25T23:17:59.080185,OK
251,aaronpowell,C3,GraphQL,385.47,0.22,200,2025-11-25T23:18:02.364319,OK
252,aaronpowell,C2,GraphQL,602.43,0.22,200,2025-11-25T23:18:04.801491,OK
253,aaronpowell,C2,GraphQL,444.81,0.22,200,2025-11-25T23:18:06.790005,OK
254,aaronpowell,C2,GraphQL,402.83,0.22,200,2025-11-25T23:18:09.564656,OK
255,aaronpowell,C3,GraphQL,444.15,0.11,401,2025-11-25T23:18:12.803131,Erro 401
256,aaronpowell,C1,GraphQL,619.7,1.04,200,2025-11-25T23:18:15.301346,OK
257,aaronpowell,C2,GraphQL,540.49,0.11,401,2025-11-25T23:18:17.538443,Erro 401
258,aaronpowell,C3,GraphQL,444.23,0.22,200,2025-11-25T23:18:19.784774,OK
259,aaronpowell,C3,GraphQL,497.14,0.22,200,2025-11-25T23:18:23.232692,OK
260,aaronpowell,C1,GraphQL,872.89,1.04,200,2025-11-25T23:18:26.013012,OK
261,aaronpowell,C3,GraphQL,467.63,0.22,200,2025-11-25T23:18:28.377832,OK
262,aaronpowell,C3,GraphQL,354.72,0.22,200,2025-11-25T23:18:31.620397,OK
263,aaronpowell,C3,GraphQL,346.83,0.22,200,2025-11-25T23:18:33.279844,OK
264,aaronpowell,C3,GraphQL,783.28,0.22,200,2025-11-25T23:18:35.684189,OK
265,aaronpowell,C2,GraphQL,318.55,0.22,200,2025-11-25T23:18:38.589636,OK
266,aaronpowell,C3,GraphQL,413.33,0.22,200,2025-11-25T23:18:40.975214,OK
267,aaronpowell,C1,GraphQL,289.5,0.11,401,2025-11-25T23:18:42.324167,Erro 401
268,aaronpowell,C2,GraphQL,477.69,0.22,200,2025-11-25T23:18:45.754411,OK
269,aaronpowell,C3,GraphQL,653.19,0.11,401,2025-11-25T23:18:48.519655,Erro 401
270,aaronpowell,C1,GraphQL,724.33,1.04,200,2025-11-25T23:18:51.686003,OK
271,aaronpowell,C1,GraphQL,1105.44,1.04,200,2025-11-25T23:18:55.212969,OK
272,aaronpowell,C2,GraphQL,441.98,0.22,200,2025-11-25T23:18:57.770155,OK
273,aaronpowell,C1,GraphQL,657.56,1.04,200,2025-11-25T23:19:00.734063,OK
274,aaronpowell,C2,GraphQL,357.84,0.22,200,2025-11-25T23:19:02.744524,OK
275,aaronpowell,C1,GraphQL,580.91,1.04,200,2025-11-25T23:19:05.261310,OK
276,aaronpowell,C1,GraphQL,777.38,1.04,200,2025-11-25T23:19:08.470448,OK
277,aaronpowell,C3,GraphQL,617.26,0.22,200,2025-11-25T23:19:11.045926,OK
278,aaronpowell,C3,GraphQL,868.83,0.22,200,2025-11-25T23:19:13.922620,OK
279,aaronpowell,C1,GraphQL,427.94,0.11,401,2025-11-25T23:19:15.607873,Erro 401
280,aaronpowell,C1,GraphQL,611.65,1.04,200,2025-11-25T23:19:18.469852,OK
281,aaronpowell,C1,GraphQL,297.82,0.11,401,2025-11-25T23:19:19.828393,Erro 401
282,aaronpowell,C2,GraphQL,637.27,0.22,200,2025-11-25T23:19:21.545827,OK
283,aaronpowell,C1,GraphQL,671.73,1.04,200,2025-11-25T23:19:24.960319,OK
284,aaronpowell,C3,GraphQL,490.48,0.22,200,2025-11-25T23:19:27.915847,OK
285,aaronpowell,C2,GraphQL,370.26,0.22,200,2025-11-25T23:19:30.738311,OK
286,aaronpowell,C2,GraphQL,383.1,0.22,200,2025-11-25T23:19:32.490769,OK
287,aaronpowell,C1,GraphQL,1183.36,1.04,200,2025-11-25T23:19:35.412323,OK
288,aaronpowell,C2,GraphQL,545.68,0.22,200,2025-11-25T23:19:37.224075,OK
289,aaronpowell,C3,GraphQL,1232.02,0.22,200,2025-11-25T23:19:40.633312,OK
290,aaronpowell,C2,GraphQL,720.76,0.22,200,2025-11-25T23:19:44.119303,OK
291,aaronpowell,C1,GraphQL,618.03,0.11,401,2025-11-25T23:19:46.110511,Erro 401
