id_execucao,usuario,consulta,tipo_api,tempo_resposta_ms,tamanho_resposta_kb,status_code,timestamp,observacoes
565,pawurb,C1,REST,583.22,49.47,200,2025-11-25T23:31:20.509867,OK
566,pawurb,C3,REST,403.04,0.11,401,2025-11-25T23:31:22.765453,Erro 401
567,pawurb,C1,REST,587.34,49.47,200,2025-11-25T23:31:25.694950,OK
568,pawurb,C2,REST,527.88,5.3,200,2025-11-25T23:31:28.105973,OK
569,pawurb,C3,REST,523.17,35.96,200,2025-11-25T23:31:31.407564,OK
570,pawurb,C1,REST,453.39,49.47,200,2025-11-25T23:31:34.568233,OK
571,pawurb,C1,REST,504.37,49.47,200,2025-11-25T23:31:36.278804,OK
572,pawurb,C2,REST,665.84,5.3,200,2025-11-25T23:31:38.201017,OK
573,pawurb,C1,REST,402.2,49.47,200,2025-11-25T23:31:40.430544,OK
574,pawurb,C3,REST,526.18,35.96,200,2025-11-25T23:31:43.535847,OK
575,pawurb,C1,REST,593.62,49.47,200,2025-11-25T23:31:46.777798,OK
576,pawurb,C3,REST,1125.72,0.11,401,2025-11-25T23:31:48.986853,Erro 401
577,pawurb,C2,REST,795.94,5.3,200,2025-11-25T23:31:52.267659,OK
578,pawurb,C2,REST,446.7,0.11,401,2025-11-25T23:31:54.997610,Erro 401
579,pawurb,C1,REST,769.37,49.47,200,2025-11-25T23:31:57.610172,OK
580,pawurb,C1,REST,528.38,49.47,200,2025-11-25T23:32:00.052304,OK
581,pawurb,C1,REST,580.31,49.47,200,2025-11-25T23:32:02.585833,OK
582,pawurb,C1,REST,648.84,49.47,200,2025-11-25T23:32:05.199584,OK
583,pawurb,C3,REST,719.84,35.96,200,2025-11-25T23:32:07.843963,OK
584,pawurb,C1,REST,710.15,49.47,200,2025-11-25T23:32:09.568475,OK
585,pawurb,C3,REST,1032.55,35.96,200,2025-11-25T23:32:13.206641,OK
586,pawurb,C1,REST,441.08,49.47,200,2025-11-25T23:32:16.249348,OK
587,pawurb,C2,REST,528.42,5.3,200,2025-11-25T23:32:18.625281,OK
588,pawurb,C3,REST,555.8,0.11,401,2025-11-25T23:32:20.807779,Erro 401
589,pawurb,C3,REST,524.15,35.96,200,2025-11-25T23:32:24.032799,OK
590,pawurb,C2,REST,460.69,0.11,401,2025-11-25T23:32:27.015396,Erro 401
591,pawurb,C3,REST,728.07,35.96,200,2025-11-25T23:32:29.450352,OK
592,pawurb,C3,REST,529.41,35.96,200,2025-11-25T23:32:31.478606,OK
593,pawurb,C3,REST,562.86,35.96,200,2025-11-25T23:32:33.250414,OK
594,pawurb,C3,REST,631.14,35.96,200,2025-11-25T23:32:35.964085,OK
595,stephenberry,C3,REST,637.57,28.75,200,2025-11-25T23:32:40.663249,OK
596,stephenberry,C2,REST,383.39,5.18,200,2025-11-25T23:32:42.293712,OK
597,stephenberry,C1,REST,610.56,52.86,200,2025-11-25T23:32:45.416368,OK
598,stephenberry,C3,REST,592.11,28.75,200,2025-11-25T23:32:47.151493,OK
599,stephenberry,C2,REST,400.02,0.11,401,2025-11-25T23:32:49.458169,Erro 401
600,stephenberry,C1,REST,512.28,52.86,200,2025-11-25T23:32:52.900637,OK
601,stephenberry,C2,REST,256.6,0.11,401,2025-11-25T23:32:56.065172,Erro 401
602,stephenberry,C1,REST,615.88,52.86,200,2025-11-25T23:32:59.133225,OK
603,stephenberry,C2,REST,391.5,5.18,200,2025-11-25T23:33:01.328303,OK
604,stephenberry,C2,REST,483.37,5.18,200,2025-11-25T23:33:02.888822,OK
605,stephenberry,C3,REST,761.27,28.75,200,2025-11-25T23:33:06.417557,OK
606,stephenberry,C2,REST,414.48,5.18,200,2025-11-25T23:33:07.946953,OK
607,stephenberry,C1,REST,560.26,52.86,200,2025-11-25T23:33:10.613144,OK
608,stephenberry,C1,REST,656.77,52.86,200,2025-11-25T23:33:13.524403,OK
609,stephenberry,C2,REST,462.47,5.18,200,2025-11-25T23:33:15.222439,OK
610,stephenberry,C2,REST,414.96,5.18,200,2025-11-25T23:33:18.304499,OK
611,stephenberry,C3,REST,272.48,0.11,401,2025-11-25T23:33:19.911935,Erro 401
612,stephenberry,C2,REST,374.14,5.18,200,2025-11-25T23:33:23.244723,OK
613,stephenberry,C1,REST,511.15,0.11,401,2025-11-25T23:33:26.279425,Erro 401
614,stephenberry,C1,REST,500.95,52.86,200,2025-11-25T23:33:28.732894,OK
615,stephenberry,C2,REST,466.83,5.18,200,2025-11-25T23:33:31.656735,OK
616,stephenberry,C3,REST,596.04,28.75,200,2025-11-25T23:33:33.665526,OK
617,stephenberry,C1,REST,361.36,52.86,200,2025-11-25T23:33:36.467653,OK
618,stephenberry,C2,REST,401.67,5.18,200,2025-11-25T23:33:38.376753,OK
619,stephenberry,C3,REST,596.51,28.75,200,2025-11-25T23:33:41.596098,OK
620,stephenberry,C1,REST,591.48,52.86,200,2025-11-25T23:33:43.333532,OK
621,stephenberry,C1,REST,573.99,52.86,200,2025-11-25T23:33:45.195421,OK
622,stephenberry,C1,REST,462.65,52.86,200,2025-11-25T23:33:47.134569,OK
623,stephenberry,C3,REST,382.64,0.11,401,2025-11-25T23:33:48.551634,Erro 401
624,stephenberry,C2,REST,417.45,5.18,200,2025-11-25T23:33:50.784524,OK
625,stephenberry,C1,REST,414.53,0.11,401,2025-11-25T23:33:53.971475,Erro 401
626,stephenberry,C2,REST,399.28,5.18,200,2025-11-25T23:33:57.170076,OK
627,stephenberry,C2,REST,667.22,5.18,200,2025-11-25T23:33:58.890821,OK
628,stephenberry,C1,REST,431.49,52.86,200,2025-11-25T23:34:00.848624,OK
629,stephenberry,C1,REST,435.61,52.86,200,2025-11-25T23:34:02.619379,OK
630,stephenberry,C2,REST,549.37,5.18,200,2025-11-25T23:34:05.373729,OK
631,stephenberry,C3,REST,522.8,28.75,200,2025-11-25T23:34:08.761887,OK
632,stephenberry,C2,REST,414.35,5.18,200,2025-11-25T23:34:11.904668,OK
633,stephenberry,C3,REST,581.38,28.75,200,2025-11-25T23:34:13.773655,OK
634,stephenberry,C1,REST,502.67,52.86,200,2025-11-25T23:34:16.641715,OK
635,stephenberry,C3,REST,515.59,0.11,401,2025-11-25T23:34:18.934733,Erro 401
636,stephenberry,C2,REST,496.72,5.18,200,2025-11-25T23:34:21.274792,OK
637,stephenberry,C3,REST,252.08,0.11,401,2025-11-25T23:34:23.729250,Erro 401
638,stephenberry,C2,REST,457.38,5.18,200,2025-11-25T23:34:25.680915,OK
639,stephenberry,C3,REST,623.18,28.75,200,2025-11-25T23:34:28.888692,OK
640,stephenberry,C1,REST,609.98,52.86,200,2025-11-25T23:34:32.355577,OK
641,stephenberry,C3,REST,590.45,28.75,200,2025-11-25T23:34:34.987776,OK
642,stephenberry,C3,REST,830.68,28.75,200,2025-11-25T23:34:37.120018,OK
643,stephenberry,C1,REST,603.23,52.86,200,2025-11-25T23:34:39.660909,OK
644,stephenberry,C2,REST,564.64,5.18,200,2025-11-25T23:34:43.218819,OK
645,stephenberry,C2,REST,620.62,5.18,200,2025-11-25T23:34:45.127534,OK
646,stephenberry,C3,REST,712.09,28.75,200,2025-11-25T23:34:47.955269,OK
647,stephenberry,C2,REST,254.78,0.11,401,2025-11-25T23:34:49.449854,Erro 401
648,stephenberry,C2,REST,425.25,5.18,200,2025-11-25T23:34:52.710249,OK
649,stephenberry,C3,REST,352.56,0.11,401,2025-11-25T23:34:54.283395,Erro 401
650,stephenberry,C2,REST,464.75,5.18,200,2025-11-25T23:34:57.098267,OK
651,stephenberry,C1,REST,623.5,52.86,200,2025-11-25T23:35:00.412702,OK
652,stephenberry,C1,REST,564.39,52.86,200,2025-11-25T23:35:03.649734,OK
653,stephenberry,C2,REST,568.91,5.18,200,2025-11-25T23:35:05.327235,OK
654,stephenberry,C1,REST,462.47,52.86,200,2025-11-25T23:35:08.608592,OK
655,stephenberry,C3,REST,579.81,28.75,200,2025-11-25T23:35:12.190991,OK
656,stephenberry,C3,REST,452.57,28.75,200,2025-11-25T23:35:14.484123,OK
657,stephenberry,C1,REST,528.59,52.86,200,2025-11-25T23:35:17.551304,OK
658,stephenberry,C2,REST,531.97,5.18,200,2025-11-25T23:35:19.894141,OK
659,stephenberry,C1,REST,398.48,0.11,401,2025-11-25T23:35:21.857448,Erro 401
660,stephenberry,C1,REST,521.74,52.86,200,2025-11-25T23:35:23.969766,OK
661,stephenberry,C1,REST,307.84,0.11,401,2025-11-25T23:35:26.316189,Erro 401
662,stephenberry,C3,REST,554.8,28.75,200,2025-11-25T23:35:28.452778,OK
663,stephenberry,C3,REST,668.53,28.75,200,2025-11-25T23:35:30.954925,OK
664,stephenberry,C3,REST,473.97,28.75,200,2025-11-25T23:35:32.997461,OK
665,stephenberry,C2,REST,385.86,5.18,200,2025-11-25T23:35:35.098333,OK
666,stephenberry,C2,REST,582.05,5.18,200,2025-11-25T23:35:38.678746,OK
667,stephenberry,C2,REST,562.78,5.18,200,2025-11-25T23:35:41.033686,OK
668,stephenberry,C3,REST,580.39,28.75,200,2025-11-25T23:35:44.164657,OK
669,stephenberry,C1,REST,583.11,52.86,200,2025-11-25T23:35:47.573057,OK
670,stephenberry,C3,REST,778.84,28.75,200,2025-11-25T23:35:49.602134,OK
671,stephenberry,C2,REST,253.47,0.11,401,2025-11-25T23:35:52.793941,Erro 401
672,stephenberry,C2,REST,409.13,5.18,200,2025-11-25T23:35:55.574014,OK
673,stephenberry,C3,REST,411.69,0.11,401,2025-11-25T23:35:58.377041,Erro 401
674,stephenberry,C3,REST,1039.16,28.75,200,2025-11-25T23:36:01.154257,OK
675,stephenberry,C1,REST,517.03,52.86,200,2025-11-25T23:36:04.621844,OK
676,stephenberry,C3,REST,555.7,28.75,200,2025-11-25T23:36:06.645440,OK
677,stephenberry,C1,REST,744.87,52.86,200,2025-11-25T23:36:08.818009,OK
678,stephenberry,C3,REST,549.43,28.75,200,2025-11-25T23:36:11.557449,OK
679,stephenberry,C2,REST,583.24,5.18,200,2025-11-25T23:36:14.327194,OK
680,stephenberry,C3,REST,796.86,28.75,200,2025-11-25T23:36:17.539317,OK
681,stephenberry,C1,REST,553.11,52.86,200,2025-11-25T23:36:19.428027,OK
682,stephenberry,C3,REST,658.04,28.75,200,2025-11-25T23:36:22.231272,OK
683,stephenberry,C3,REST,342.28,0.11,401,2025-11-25T23:36:24.297986,Erro 401
684,stephenberry,C1,REST,544.33,52.86,200,2025-11-25T23:36:27.740725,OK
685,stephenberry,C2,REST,403.52,0.11,401,2025-11-25T23:36:29.331748,Erro 401
686,stephenberry,C3,REST,437.33,28.75,200,2025-11-25T23:36:31.424489,OK
687,stephenberry,C1,REST,527.13,52.86,200,2025-11-25T23:36:33.346338,OK
688,stephenberry,C2,REST,613.59,5.18,200,2025-11-25T23:36:36.686123,OK
689,stephenberry,C1,REST,545.81,52.86,200,2025-11-25T23:36:39.635552,OK
690,stephenberry,C3,REST,502.54,28.75,200,2025-11-25T23:36:41.284616,OK
691,stephenberry,C1,REST,534.45,52.86,200,2025-11-25T23:36:43.257478,OK
692,stephenberry,C1,REST,466.99,52.86,200,2025-11-25T23:36:44.736270,OK
693,stephenberry,C3,REST,728.95,28.75,200,2025-11-25T23:36:47.066876,OK
694,mrgrain,C2,REST,358.15,0.11,401,2025-11-25T23:36:51.530157,Erro 401
695,mrgrain,C1,REST,586.35,52.66,200,2025-11-25T23:36:54.719401,OK
696,mrgrain,C3,REST,467.18,0.11,401,2025-11-25T23:36:57.452823,Erro 401
697,mrgrain,C2,REST,494.37,5.1,200,2025-11-25T23:37:00.796792,OK
698,mrgrain,C1,REST,771.76,52.66,200,2025-11-25T23:37:04.360992,OK
699,mrgrain,C3,REST,607.02,44.48,200,2025-11-25T23:37:06.030069,OK
700,mrgrain,C3,REST,573.71,44.48,200,2025-11-25T23:37:08.250594,OK
701,mrgrain,C1,REST,849.91,52.66,200,2025-11-25T23:37:11.999764,OK
702,mrgrain,C3,REST,570.92,44.48,200,2025-11-25T23:37:13.806065,OK
703,mrgrain,C1,REST,593.01,52.66,200,2025-11-25T23:37:17.373357,OK
704,mrgrain,C1,REST,427.13,52.66,200,2025-11-25T23:37:20.113897,OK
705,mrgrain,C3,REST,528.3,44.48,200,2025-11-25T23:37:22.759933,OK
706,mrgrain,C1,REST,303.01,0.11,401,2025-11-25T23:37:25.493673,Erro 401
707,mrgrain,C1,REST,461.72,52.66,200,2025-11-25T23:37:28.948687,OK
708,mrgrain,C2,REST,446.84,0.11,401,2025-11-25T23:37:32.321027,Erro 401
709,mrgrain,C3,REST,719.17,44.48,200,2025-11-25T23:37:34.779468,OK
710,mrgrain,C1,REST,560.65,52.66,200,2025-11-25T23:37:37.643304,OK
711,mrgrain,C2,REST,422.32,5.1,200,2025-11-25T23:37:39.159281,OK
712,mrgrain,C3,REST,527.53,44.48,200,2025-11-25T23:37:41.667428,OK
713,mrgrain,C1,REST,620.56,52.66,200,2025-11-25T23:37:44.251697,OK
714,mrgrain,C2,REST,414.13,5.1,200,2025-11-25T23:37:47.082604,OK
715,mrgrain,C3,REST,1184.45,44.48,200,2025-11-25T23:37:51.123846,OK
716,mrgrain,C2,REST,471.03,5.1,200,2025-11-25T23:37:53.193152,OK
717,mrgrain,C1,REST,530.74,52.66,200,2025-11-25T23:37:55.969114,OK
718,mrgrain,C2,REST,314.55,0.11,401,2025-11-25T23:37:57.758379,Erro 401
719,mrgrain,C2,REST,546.1,5.1,200,2025-11-25T23:37:59.498587,OK
720,mrgrain,C2,REST,524.02,0.11,401,2025-11-25T23:38:02.451641,Erro 401
721,mrgrain,C1,REST,701.76,52.66,200,2025-11-25T23:38:04.449600,OK
722,mrgrain,C3,REST,615.98,44.48,200,2025-11-25T23:38:07.863990,OK
723,mrgrain,C1,REST,482.42,52.66,200,2025-11-25T23:38:09.879122,OK
724,mrgrain,C2,REST,380.52,5.1,200,2025-11-25T23:38:11.869931,OK
725,mrgrain,C3,REST,567.18,44.48,200,2025-11-25T23:38:15.039626,OK
726,mrgrain,C1,REST,854.67,52.66,200,2025-11-25T23:38:18.277238,OK
727,mrgrain,C1,REST,767.28,52.66,200,2025-11-25T23:38:21.961758,OK
728,mrgrain,C1,REST,522.14,52.66,200,2025-11-25T23:38:25.170633,OK
729,mrgrain,C2,REST,570.97,5.1,200,2025-11-25T23:38:27.510255,OK
730,mrgrain,C2,REST,288.28,0.11,401,2025-11-25T23:38:30.243330,Erro 401
731,mrgrain,C3,REST,579.77,44.48,200,2025-11-25T23:38:31.923532,OK
732,mrgrain,C3,REST,300.02,0.11,401,2025-11-25T23:38:34.288248,Erro 401
733,mrgrain,C1,REST,572.93,52.66,200,2025-11-25T23:38:37.058655,OK
734,mrgrain,C1,REST,583.38,52.66,200,2025-11-25T23:38:39.405755,OK
735,mrgrain,C3,REST,459.08,44.48,200,2025-11-25T23:38:41.009072,OK
736,mrgrain,C3,REST,620.2,44.48,200,2025-11-25T23:38:44.223318,OK
737,mrgrain,C2,REST,648.58,5.1,200,2025-11-25T23:38:46.856042,OK
738,mrgrain,C1,REST,509.9,52.66,200,2025-11-25T23:38:49.421784,OK
739,mrgrain,C3,REST,638.87,44.48,200,2025-11-25T23:38:51.629374,OK
740,mrgrain,C2,REST,635.67,5.1,200,2025-11-25T23:38:54.042603,OK
741,mrgrain,C3,REST,522.8,44.48,200,2025-11-25T23:38:56.429283,OK
742,mrgrain,C1,REST,408.18,0.11,401,2025-11-25T23:38:58.025757,Erro 401
743,mrgrain,C1,REST,529.88,52.66,200,2025-11-25T23:38:59.762551,OK
744,mrgrain,C2,REST,437.74,0.11,401,2025-11-25T23:39:02.474085,Erro 401
745,mrgrain,C3,REST,657.93,44.48,200,2025-11-25T23:39:05.080243,OK
746,mrgrain,C1,REST,524.25,52.66,200,2025-11-25T23:39:08.165385,OK
747,mrgrain,C2,REST,544.71,5.1,200,2025-11-25T23:39:10.168268,OK
748,mrgrain,C3,REST,736.03,44.48,200,2025-11-25T23:39:11.975944,OK
749,mrgrain,C2,REST,427.38,5.1,200,2025-11-25T23:39:14.161820,OK
750,mrgrain,C1,REST,445.12,52.66,200,2025-11-25T23:39:16.384769,OK
751,mrgrain,C2,REST,432.01,5.1,200,2025-11-25T23:39:18.253106,OK
752,mrgrain,C1,REST,606.41,52.66,200,2025-11-25T23:39:21.647465,OK
753,mrgrain,C2,REST,676.4,5.1,200,2025-11-25T23:39:23.986134,OK
754,mrgrain,C2,REST,469.51,0.11,401,2025-11-25T23:39:26.324205,Erro 401
755,mrgrain,C1,REST,425.29,52.66,200,2025-11-25T23:39:29.434590,OK
756,mrgrain,C3,REST,468.28,0.11,401,2025-11-25T23:39:31.255097,Erro 401
757,mrgrain,C3,REST,554.25,44.48,200,2025-11-25T23:39:34.247153,OK
758,mrgrain,C3,REST,724.69,44.48,200,2025-11-25T23:39:36.366546,OK
759,mrgrain,C2,REST,397.47,5.1,200,2025-11-25T23:39:39.503748,OK
760,mrgrain,C1,REST,398.1,52.66,200,2025-11-25T23:39:41.897734,OK
761,mrgrain,C2,REST,449.32,5.1,200,2025-11-25T23:39:44.818123,OK
762,mrgrain,C2,REST,388.25,5.1,200,2025-11-25T23:39:46.371261,OK
763,mrgrain,C3,REST,518.88,44.48,200,2025-11-25T23:39:48.944683,OK
764,mrgrain,C3,REST,552.41,44.48,200,2025-11-25T23:39:51.446727,OK
765,mrgrain,C1,REST,466.53,52.66,200,2025-11-25T23:39:54.521031,OK
766,mrgrain,C1,REST,452.26,0.11,401,2025-11-25T23:39:57.780682,Erro 401
767,mrgrain,C3,REST,638.2,44.48,200,2025-11-25T23:39:59.543370,OK
768,mrgrain,C1,REST,373.6,0.11,401,2025-11-25T23:40:01.479940,Erro 401
769,mrgrain,C1,REST,418.81,52.66,200,2025-11-25T23:40:04.381074,OK
770,mrgrain,C3,REST,949.25,44.48,200,2025-11-25T23:40:07.188096,OK
771,mrgrain,C1,REST,577.27,52.66,200,2025-11-25T23:40:10.299452,OK
772,mrgrain,C1,REST,480.46,52.66,200,2025-11-25T23:40:13.694971,OK
773,mrgrain,C3,REST,562.17,44.48,200,2025-11-25T23:40:15.685276,OK
774,mrgrain,C2,REST,579.95,5.1,200,2025-11-25T23:40:18.535001,OK
775,mrgrain,C2,REST,622.99,5.1,200,2025-11-25T23:40:21.961851,OK
776,mrgrain,C2,REST,583.91,5.1,200,2025-11-25T23:40:25.304504,OK
777,mrgrain,C2,REST,570.18,5.1,200,2025-11-25T23:40:28.340054,OK
778,mrgrain,C3,REST,499.4,0.11,401,2025-11-25T23:40:31.360603,Erro 401
779,mrgrain,C3,REST,806.84,44.48,200,2025-11-25T23:40:34.613186,OK
780,mrgrain,C2,REST,405.56,0.11,401,2025-11-25T23:40:36.949804,Erro 401
781,mrgrain,C3,REST,827.39,44.48,200,2025-11-25T23:40:40.454564,OK
782,mrgrain,C2,REST,382.57,5.1,200,2025-11-25T23:40:43.664847,OK
783,mrgrain,C3,REST,495.51,44.48,200,2025-11-25T23:40:45.196808,OK
784,mrgrain,C2,REST,720.83,5.1,200,2025-11-25T23:40:47.274782,OK
785,mrgrain,C1,REST,509.83,52.66,200,2025-11-25T23:40:48.999285,OK
786,mrgrain,C3,REST,698.15,44.48,200,2025-11-25T23:40:50.751328,OK
787,mrgrain,C3,REST,645.3,44.48,200,2025-11-25T23:40:53.112195,OK
788,mrgrain,C2,REST,532.99,5.1,200,2025-11-25T23:40:55.328225,OK
789,mrgrain,C2,REST,433.18,5.1,200,2025-11-25T23:40:57.798466,OK
790,mrgrain,C2,REST,476.76,0.11,401,2025-11-25T23:41:00.228700,Erro 401
791,mrgrain,C1,REST,450.23,52.66,200,2025-11-25T23:41:02.822862,OK
792,mrgrain,C3,REST,245.09,0.11,401,2025-11-25T23:41:04.344593,Erro 401
793,me-no-dev,C1,REST,698.15,52.28,200,2025-11-25T23:41:09.732981,OK
794,me-no-dev,C2,REST,448.55,5.23,200,2025-11-25T23:41:11.383991,OK
795,me-no-dev,C1,REST,509.58,52.28,200,2025-11-25T23:41:14.455542,OK
796,me-no-dev,C2,REST,445.54,5.23,200,2025-11-25T23:41:17.493054,OK
797,me-no-dev,C2,REST,360.02,5.23,200,2025-11-25T23:41:20.814429,OK
798,me-no-dev,C3,REST,596.79,8.55,200,2025-11-25T23:41:23.451882,OK
799,me-no-dev,C1,REST,575.49,52.28,200,2025-11-25T23:41:26.230569,OK
800,me-no-dev,C1,REST,422.19,52.28,200,2025-11-25T23:41:28.327270,OK
801,me-no-dev,C3,REST,421.3,0.11,401,2025-11-25T23:41:31.422278,Erro 401
802,me-no-dev,C3,REST,461.83,8.55,200,2025-11-25T23:41:33.604916,OK
803,me-no-dev,C1,REST,273.22,0.11,401,2025-11-25T23:41:36.874858,Erro 401
804,me-no-dev,C3,REST,808.08,8.55,200,2025-11-25T23:41:40.269752,OK
805,me-no-dev,C1,REST,425.71,52.28,200,2025-11-25T23:41:41.730695,OK
806,me-no-dev,C2,REST,415.71,5.23,200,2025-11-25T23:41:44.124310,OK
807,me-no-dev,C3,REST,760.06,8.55,200,2025-11-25T23:41:46.499932,OK
808,me-no-dev,C3,REST,605.39,8.55,200,2025-11-25T23:41:49.269595,OK
809,me-no-dev,C3,REST,520.98,8.55,200,2025-11-25T23:41:51.094331,OK
810,me-no-dev,C1,REST,778.46,52.28,200,2025-11-25T23:41:53.844427,OK
811,me-no-dev,C1,REST,538.15,52.28,200,2025-11-25T23:41:55.485827,OK
812,me-no-dev,C2,REST,584.17,5.23,200,2025-11-25T23:41:57.841095,OK
813,me-no-dev,C2,REST,526.23,0.11,401,2025-11-25T23:42:00.193667,Erro 401
814,me-no-dev,C1,REST,630.03,52.28,200,2025-11-25T23:42:02.527355,OK
815,me-no-dev,C1,REST,249.82,0.11,401,2025-11-25T23:42:05.388015,Erro 401
816,me-no-dev,C1,REST,468.04,52.28,200,2025-11-25T23:42:08.694060,OK
817,me-no-dev,C3,REST,1120.71,8.55,200,2025-11-25T23:42:11.401805,OK
818,me-no-dev,C2,REST,601.14,5.23,200,2025-11-25T23:42:14.688698,OK
819,me-no-dev,C3,REST,476.57,8.55,200,2025-11-25T23:42:17.441995,OK
820,me-no-dev,C1,REST,476.41,52.28,200,2025-11-25T23:42:19.852925,OK
821,me-no-dev,C3,REST,773.95,8.55,200,2025-11-25T23:42:23.563836,OK
822,me-no-dev,C1,REST,531.23,52.28,200,2025-11-25T23:42:25.885633,OK
823,me-no-dev,C3,REST,648.75,8.55,200,2025-11-25T23:42:29.116182,OK
824,me-no-dev,C1,REST,708.99,52.28,200,2025-11-25T23:42:30.848780,OK
825,me-no-dev,C1,REST,845.05,0.11,401,2025-11-25T23:42:34.698184,Erro 401
826,me-no-dev,C1,REST,422.17,52.28,200,2025-11-25T23:42:37.277073,OK
827,me-no-dev,C3,REST,895.53,0.11,401,2025-11-25T23:42:39.378512,Erro 401
828,me-no-dev,C3,REST,1795.75,8.55,200,2025-11-25T23:42:42.985824,OK
829,me-no-dev,C1,REST,584.65,52.28,200,2025-11-25T23:42:45.173781,OK
830,me-no-dev,C3,REST,441.15,8.55,200,2025-11-25T23:42:48.186088,OK
831,me-no-dev,C3,REST,790.26,8.55,200,2025-11-25T23:42:51.528293,OK
832,me-no-dev,C2,REST,760.45,5.23,200,2025-11-25T23:42:54.948041,OK
833,me-no-dev,C1,REST,488.08,52.28,200,2025-11-25T23:42:57.363362,OK
834,me-no-dev,C2,REST,453.38,5.23,200,2025-11-25T23:42:59.640990,OK
835,me-no-dev,C2,REST,481.81,5.23,200,2025-11-25T23:43:01.488083,OK
836,me-no-dev,C1,REST,619.77,52.28,200,2025-11-25T23:43:04.755646,OK
837,me-no-dev,C3,REST,756.2,0.11,401,2025-11-25T23:43:08.333204,Erro 401
838,me-no-dev,C1,REST,661.62,52.28,200,2025-11-25T23:43:11.529861,OK
839,me-no-dev,C1,REST,588.09,0.11,401,2025-11-25T23:43:14.058551,Erro 401
840,me-no-dev,C3,REST,381.88,8.55,200,2025-11-25T23:43:17.290037,OK
841,me-no-dev,C1,REST,391.89,52.28,200,2025-11-25T23:43:19.820611,OK
842,me-no-dev,C3,REST,439.15,8.55,200,2025-11-25T23:43:22.744625,OK
843,me-no-dev,C2,REST,551.16,5.23,200,2025-11-25T23:43:25.825204,OK
844,me-no-dev,C2,REST,432.78,5.23,200,2025-11-25T23:43:28.895139,OK
845,me-no-dev,C3,REST,463.23,8.55,200,2025-11-25T23:43:30.711612,OK
846,me-no-dev,C2,REST,396.82,5.23,200,2025-11-25T23:43:33.859161,OK
847,me-no-dev,C3,REST,626.96,8.55,200,2025-11-25T23:43:36.731329,OK
848,me-no-dev,C2,REST,692.11,5.23,200,2025-11-25T23:43:39.792779,OK
849,me-no-dev,C2,REST,252.52,0.11,401,2025-11-25T23:43:42.160099,Erro 401
850,me-no-dev,C3,REST,614.3,8.55,200,2025-11-25T23:43:45.747454,OK
851,me-no-dev,C1,REST,442.32,0.11,401,2025-11-25T23:43:48.915152,Erro 401
852,me-no-dev,C2,REST,665.37,5.23,200,2025-11-25T23:43:50.931794,OK
853,me-no-dev,C2,REST,494.52,5.23,200,2025-11-25T23:43:54.258785,OK
854,me-no-dev,C3,REST,517.98,8.55,200,2025-11-25T23:43:56.090605,OK
855,me-no-dev,C2,REST,489.83,5.23,200,2025-11-25T23:43:59.576802,OK
856,me-no-dev,C3,REST,406.35,8.55,200,2025-11-25T23:44:01.236144,OK
857,me-no-dev,C2,REST,374.26,5.23,200,2025-11-25T23:44:02.801261,OK
858,me-no-dev,C3,REST,434.5,8.55,200,2025-11-25T23:44:04.419655,OK
859,me-no-dev,C3,REST,501.01,8.55,200,2025-11-25T23:44:06.171932,OK
860,me-no-dev,C3,REST,493.62,8.55,200,2025-11-25T23:44:07.747432,OK
861,me-no-dev,C2,REST,662.96,0.11,401,2025-11-25T23:44:10.104285,Erro 401
862,me-no-dev,C2,REST,399.97,5.23,200,2025-11-25T23:44:12.416266,OK
863,me-no-dev,C2,REST,281.12,0.11,401,2025-11-25T23:44:14.808982,Erro 401
864,me-no-dev,C3,REST,431.05,8.55,200,2025-11-25T23:44:16.414551,OK
865,me-no-dev,C1,REST,516.24,52.28,200,2025-11-25T23:44:19.173083,OK
866,me-no-dev,C1,REST,578.69,52.28,200,2025-11-25T23:44:21.197910,OK
867,me-no-dev,C2,REST,416.35,5.23,200,2025-11-25T23:44:22.722017,OK
868,me-no-dev,C1,REST,821.01,52.28,200,2025-11-25T23:44:26.338661,OK
869,me-no-dev,C1,REST,519.59,52.28,200,2025-11-25T23:44:27.894145,OK
870,me-no-dev,C2,REST,556.8,5.23,200,2025-11-25T23:44:30.689694,OK
871,me-no-dev,C1,REST,581.65,52.28,200,2025-11-25T23:44:32.602423,OK
872,me-no-dev,C2,REST,392.75,5.23,200,2025-11-25T23:44:34.242280,OK
873,me-no-dev,C3,REST,260.65,0.11,401,2025-11-25T23:44:35.713670,Erro 401
874,me-no-dev,C2,REST,392.93,5.23,200,2025-11-25T23:44:37.733016,OK
875,me-no-dev,C1,REST,347.95,0.11,401,2025-11-25T23:44:39.609259,Erro 401
876,me-no-dev,C2,REST,604.74,5.23,200,2025-11-25T23:44:41.905787,OK
877,me-no-dev,C3,REST,471.62,8.55,200,2025-11-25T23:44:44.575167,OK
878,me-no-dev,C1,REST,449.6,52.28,200,2025-11-25T23:44:47.543689,OK
879,me-no-dev,C2,REST,540.34,5.23,200,2025-11-25T23:44:49.332195,OK
880,me-no-dev,C1,REST,470.14,52.28,200,2025-11-25T23:44:51.326216,OK
881,me-no-dev,C3,REST,652.23,8.55,200,2025-11-25T23:44:54.978182,OK
882,me-no-dev,C2,REST,671.8,5.23,200,2025-11-25T23:44:57.471183,OK
883,me-no-dev,C1,REST,504.5,52.28,200,2025-11-25T23:44:59.149390,OK
