id_execucao,usuario,consulta,tipo_api,tempo_resposta_ms,tamanho_resposta_kb,status_code,timestamp,observacoes
629,stephenberry,C2,GraphQL,1174.19,2.0,200,2025-11-27T23:58:15.609790,OK
630,stephenberry,C2,GraphQL,1123.7,2.0,200,2025-11-27T23:58:19.700202,OK
631,stephenberry,C1,GraphQL,1249.96,8.05,200,2025-11-27T23:58:22.565768,OK
632,stephenberry,C3,GraphQL,881.04,26.98,200,2025-11-27T23:58:25.970151,OK
633,stephenberry,C3,GraphQL,716.07,26.98,200,2025-11-27T23:58:29.000628,OK
634,stephenberry,C3,GraphQL,633.3,26.98,200,2025-11-27T23:58:31.731102,OK
635,stephenberry,C1,GraphQL,372.43,0.11,401,2025-11-27T23:58:34.306515,Erro 401
636,stephenberry,C1,GraphQL,1426.72,8.05,200,2025-11-27T23:58:37.116543,OK
637,stephenberry,C1,GraphQL,372.24,0.11,401,2025-11-27T23:58:39.843391,Erro 401
638,stephenberry,C1,GraphQL,1630.07,8.05,200,2025-11-27T23:58:43.353076,OK
639,stephenberry,C3,GraphQL,740.47,26.98,200,2025-11-27T23:58:46.915348,OK
640,stephenberry,C3,GraphQL,706.95,26.98,200,2025-11-27T23:58:48.640702,OK
641,stephenberry,C1,GraphQL,1342.92,8.05,200,2025-11-27T23:58:51.225831,OK
642,stephenberry,C2,GraphQL,1301.62,2.0,200,2025-11-27T23:58:55.349664,OK
643,stephenberry,C2,GraphQL,970.4,2.0,200,2025-11-27T23:58:57.788309,OK
644,stephenberry,C2,GraphQL,1053.31,2.0,200,2025-11-27T23:59:00.939320,OK
645,stephenberry,C3,GraphQL,952.0,26.98,200,2025-11-27T23:59:03.492395,OK
646,stephenberry,C2,GraphQL,965.14,2.0,200,2025-11-27T23:59:05.925233,OK
647,stephenberry,C1,GraphQL,525.28,0.11,401,2025-11-27T23:59:07.911488,Erro 401
648,stephenberry,C3,GraphQL,744.25,26.98,200,2025-11-27T23:59:10.560983,OK
649,stephenberry,C1,GraphQL,413.36,0.11,401,2025-11-27T23:59:13.861658,Erro 401
650,stephenberry,C2,GraphQL,1160.51,2.0,200,2025-11-27T23:59:16.268656,OK
651,stephenberry,C1,GraphQL,2092.89,8.05,200,2025-11-27T23:59:19.590022,OK
652,stephenberry,C3,GraphQL,743.14,26.98,200,2025-11-27T23:59:23.254831,OK
653,stephenberry,C2,GraphQL,1033.65,2.0,200,2025-11-27T23:59:25.499979,OK
654,stephenberry,C1,GraphQL,1681.9,8.05,200,2025-11-27T23:59:29.756460,OK
655,stephenberry,C2,GraphQL,1540.64,2.0,200,2025-11-27T23:59:33.023630,OK
656,stephenberry,C3,GraphQL,881.81,26.98,200,2025-11-27T23:59:36.671677,OK
657,stephenberry,C3,GraphQL,709.43,26.98,200,2025-11-27T23:59:39.960844,OK
658,stephenberry,C1,GraphQL,1356.64,8.05,200,2025-11-27T23:59:43.947150,OK
659,stephenberry,C3,GraphQL,491.7,0.11,401,2025-11-27T23:59:46.068463,Erro 401
660,stephenberry,C1,GraphQL,1737.12,8.05,200,2025-11-27T23:59:50.640303,OK
661,stephenberry,C3,GraphQL,407.16,0.11,401,2025-11-27T23:59:52.482863,Erro 401
662,stephenberry,C2,GraphQL,1204.78,2.0,200,2025-11-27T23:59:54.811869,OK
663,stephenberry,C3,GraphQL,853.67,26.98,200,2025-11-27T23:59:57.704805,OK
664,stephenberry,C1,GraphQL,1337.29,8.05,200,2025-11-28T00:00:01.233393,OK
665,stephenberry,C1,GraphQL,1160.7,8.05,200,2025-11-28T00:00:04.959358,OK
666,stephenberry,C3,GraphQL,834.35,26.98,200,2025-11-28T00:00:08.338739,OK
667,stephenberry,C1,GraphQL,2166.01,8.05,200,2025-11-28T00:00:11.630508,OK
668,stephenberry,C2,GraphQL,1050.26,2.0,200,2025-11-28T00:00:15.119377,OK
669,stephenberry,C1,GraphQL,1624.24,8.05,200,2025-11-28T00:00:18.363749,OK
670,stephenberry,C2,GraphQL,1422.84,2.0,200,2025-11-28T00:00:22.623984,OK
671,stephenberry,C1,GraphQL,298.23,0.11,401,2025-11-28T00:00:25.730286,Erro 401
672,stephenberry,C2,GraphQL,1061.76,2.0,200,2025-11-28T00:00:28.653348,OK
673,stephenberry,C3,GraphQL,350.03,0.11,401,2025-11-28T00:00:31.684754,Erro 401
674,stephenberry,C1,GraphQL,1245.33,8.05,200,2025-11-28T00:00:34.755583,OK
675,stephenberry,C2,GraphQL,1022.88,2.0,200,2025-11-28T00:00:37.962564,OK
676,stephenberry,C3,GraphQL,682.53,26.98,200,2025-11-28T00:00:40.855883,OK
677,stephenberry,C1,GraphQL,1248.95,8.05,200,2025-11-28T00:00:44.675919,OK
678,stephenberry,C3,GraphQL,756.32,26.98,200,2025-11-28T00:00:47.163036,OK
679,stephenberry,C3,GraphQL,963.91,26.98,200,2025-11-28T00:00:50.581823,OK
680,stephenberry,C2,GraphQL,1037.49,2.0,200,2025-11-28T00:00:53.288666,OK
681,stephenberry,C3,GraphQL,709.25,26.98,200,2025-11-28T00:00:56.961931,OK
682,stephenberry,C1,GraphQL,1288.81,8.05,200,2025-11-28T00:01:00.044667,OK
683,stephenberry,C2,GraphQL,336.01,0.11,401,2025-11-28T00:01:01.500838,Erro 401
684,stephenberry,C2,GraphQL,1103.24,2.0,200,2025-11-28T00:01:03.857324,OK
685,stephenberry,C3,GraphQL,614.09,0.11,401,2025-11-28T00:01:05.532564,Erro 401
686,stephenberry,C2,GraphQL,1321.53,2.0,200,2025-11-28T00:01:07.905649,OK
687,stephenberry,C2,GraphQL,1067.32,2.0,200,2025-11-28T00:01:11.553271,OK
688,stephenberry,C3,GraphQL,829.25,26.98,200,2025-11-28T00:01:14.068130,OK
689,stephenberry,C3,GraphQL,819.05,26.98,200,2025-11-28T00:01:16.510553,OK
690,stephenberry,C3,GraphQL,869.73,26.98,200,2025-11-28T00:01:19.299731,OK
691,stephenberry,C1,GraphQL,1840.37,8.05,200,2025-11-28T00:01:23.934056,OK
692,stephenberry,C2,GraphQL,877.47,2.0,200,2025-11-28T00:01:25.833493,OK
693,stephenberry,C2,GraphQL,913.97,2.0,200,2025-11-28T00:01:28.828474,OK
694,mrgrain,C3,GraphQL,231.07,0.11,401,2025-11-28T00:01:35.119958,Erro 401
695,mrgrain,C1,GraphQL,1598.07,7.99,200,2025-11-28T00:01:39.046994,OK
696,mrgrain,C3,GraphQL,421.05,0.11,401,2025-11-28T00:01:42.296575,Erro 401
697,mrgrain,C1,GraphQL,1391.1,7.99,200,2025-11-28T00:01:45.522193,OK
698,mrgrain,C2,GraphQL,461.46,0.19,200,2025-11-28T00:01:47.192705,OK
699,mrgrain,C1,GraphQL,2284.02,7.99,200,2025-11-28T00:01:51.031728,OK
700,mrgrain,C2,GraphQL,513.23,0.19,200,2025-11-28T00:01:54.067312,OK
701,mrgrain,C1,GraphQL,1299.03,7.99,200,2025-11-28T00:01:58.018898,OK
702,mrgrain,C2,GraphQL,687.81,0.19,200,2025-11-28T00:02:00.054203,OK
703,mrgrain,C1,GraphQL,1252.56,7.99,200,2025-11-28T00:02:02.527918,OK
704,mrgrain,C3,GraphQL,641.03,0.19,200,2025-11-28T00:02:04.624025,OK
705,mrgrain,C2,GraphQL,800.68,0.19,200,2025-11-28T00:02:07.930136,OK
706,mrgrain,C3,GraphQL,459.49,0.11,401,2025-11-28T00:02:09.456823,Erro 401
707,mrgrain,C1,GraphQL,1782.39,7.99,200,2025-11-28T00:02:12.656457,OK
708,mrgrain,C1,GraphQL,405.62,0.11,401,2025-11-28T00:02:15.933867,Erro 401
709,mrgrain,C3,GraphQL,736.36,0.19,200,2025-11-28T00:02:18.225820,OK
710,mrgrain,C3,GraphQL,659.22,0.19,200,2025-11-28T00:02:20.382854,OK
711,mrgrain,C3,GraphQL,705.68,0.19,200,2025-11-28T00:02:23.115194,OK
712,mrgrain,C2,GraphQL,477.03,0.19,200,2025-11-28T00:02:24.923736,OK
713,mrgrain,C3,GraphQL,877.82,0.19,200,2025-11-28T00:02:28.782716,OK
714,mrgrain,C3,GraphQL,335.99,0.19,200,2025-11-28T00:02:30.992452,OK
715,mrgrain,C3,GraphQL,457.38,0.19,200,2025-11-28T00:02:33.204022,OK
716,mrgrain,C1,GraphQL,1330.15,7.99,200,2025-11-28T00:02:36.606409,OK
717,mrgrain,C1,GraphQL,1354.67,7.99,200,2025-11-28T00:02:39.295517,OK
718,mrgrain,C1,GraphQL,309.02,0.11,401,2025-11-28T00:02:41.450731,Erro 401
719,mrgrain,C3,GraphQL,448.4,0.19,200,2025-11-28T00:02:42.936501,OK
720,mrgrain,C2,GraphQL,433.75,0.11,401,2025-11-28T00:02:45.031482,Erro 401
721,mrgrain,C3,GraphQL,823.59,0.19,200,2025-11-28T00:02:47.871401,OK
722,mrgrain,C2,GraphQL,425.39,0.19,200,2025-11-28T00:02:49.872201,OK
723,mrgrain,C3,GraphQL,397.97,0.19,200,2025-11-28T00:02:53.134093,OK
724,mrgrain,C2,GraphQL,347.03,0.19,200,2025-11-28T00:02:56.243017,OK
725,mrgrain,C2,GraphQL,747.14,0.19,200,2025-11-28T00:02:58.618011,OK
726,mrgrain,C1,GraphQL,2664.99,7.99,200,2025-11-28T00:03:03.288529,OK
727,mrgrain,C2,GraphQL,479.37,0.19,200,2025-11-28T00:03:06.009802,OK
728,mrgrain,C2,GraphQL,472.11,0.19,200,2025-11-28T00:03:08.105031,OK
729,mrgrain,C2,GraphQL,558.09,0.19,200,2025-11-28T00:03:11.405504,OK
730,mrgrain,C1,GraphQL,318.15,0.11,401,2025-11-28T00:03:14.706911,Erro 401
731,mrgrain,C1,GraphQL,3025.9,7.99,200,2025-11-28T00:03:20.529297,OK
732,mrgrain,C2,GraphQL,1033.11,0.11,401,2025-11-28T00:03:23.909542,Erro 401
733,mrgrain,C3,GraphQL,623.16,0.19,200,2025-11-28T00:03:27.393030,OK
734,mrgrain,C3,GraphQL,485.68,0.19,200,2025-11-28T00:03:30.565300,OK
735,mrgrain,C1,GraphQL,1469.89,7.99,200,2025-11-28T00:03:33.921630,OK
736,mrgrain,C2,GraphQL,570.13,0.19,200,2025-11-28T00:03:36.855719,OK
737,mrgrain,C3,GraphQL,696.39,0.19,200,2025-11-28T00:03:40.507330,OK
738,mrgrain,C3,GraphQL,411.34,0.19,200,2025-11-28T00:03:42.184794,OK
739,mrgrain,C2,GraphQL,572.81,0.19,200,2025-11-28T00:03:44.411075,OK
740,mrgrain,C3,GraphQL,888.91,0.19,200,2025-11-28T00:03:47.817105,OK
741,mrgrain,C3,GraphQL,317.92,0.19,200,2025-11-28T00:03:49.316689,OK
742,mrgrain,C3,GraphQL,305.46,0.11,401,2025-11-28T00:03:51.488930,Erro 401
743,mrgrain,C1,GraphQL,1397.78,7.99,200,2025-11-28T00:03:54.137932,OK
744,mrgrain,C2,GraphQL,680.21,0.11,401,2025-11-28T00:03:57.278668,Erro 401
745,mrgrain,C1,GraphQL,1273.65,7.99,200,2025-11-28T00:04:01.026585,OK
746,mrgrain,C1,GraphQL,1571.87,7.99,200,2025-11-28T00:04:03.954593,OK
747,mrgrain,C1,GraphQL,1682.06,7.99,200,2025-11-28T00:04:08.253978,OK
748,mrgrain,C1,GraphQL,1305.85,7.99,200,2025-11-28T00:04:10.737185,OK
749,mrgrain,C3,GraphQL,1046.62,0.19,200,2025-11-28T00:04:14.140946,OK
750,mrgrain,C2,GraphQL,806.39,0.19,200,2025-11-28T00:04:17.412219,OK
751,mrgrain,C1,GraphQL,1618.8,7.99,200,2025-11-28T00:04:21.747588,OK
752,mrgrain,C1,GraphQL,1490.12,7.99,200,2025-11-28T00:04:25.716026,OK
753,mrgrain,C2,GraphQL,720.71,0.19,200,2025-11-28T00:04:28.403848,OK
754,mrgrain,C3,GraphQL,454.91,0.11,401,2025-11-28T00:04:30.187234,Erro 401
755,mrgrain,C3,GraphQL,473.5,0.19,200,2025-11-28T00:04:32.067368,OK
756,mrgrain,C3,GraphQL,491.81,0.11,401,2025-11-28T00:04:35.274124,Erro 401
757,mrgrain,C2,GraphQL,472.87,0.19,200,2025-11-28T00:04:38.145118,OK
758,mrgrain,C2,GraphQL,617.52,0.19,200,2025-11-28T00:04:41.510587,OK
759,mrgrain,C2,GraphQL,557.98,0.19,200,2025-11-28T00:04:43.779343,OK
760,mrgrain,C1,GraphQL,1505.46,7.99,200,2025-11-28T00:04:48.140882,OK
761,mrgrain,C1,GraphQL,1582.17,7.99,200,2025-11-28T00:04:51.808716,OK
762,mrgrain,C3,GraphQL,397.35,0.19,200,2025-11-28T00:04:53.423598,OK
763,mrgrain,C3,GraphQL,426.65,0.19,200,2025-11-28T00:04:54.943923,OK
764,mrgrain,C2,GraphQL,700.06,0.19,200,2025-11-28T00:04:56.967884,OK
765,mrgrain,C3,GraphQL,454.95,0.19,200,2025-11-28T00:04:59.210435,OK
766,mrgrain,C3,GraphQL,442.99,0.11,401,2025-11-28T00:05:01.914978,Erro 401
767,mrgrain,C2,GraphQL,645.04,0.19,200,2025-11-28T00:05:03.591662,OK
768,mrgrain,C1,GraphQL,312.48,0.11,401,2025-11-28T00:05:05.780055,Erro 401
769,mrgrain,C1,GraphQL,1571.65,7.99,200,2025-11-28T00:05:09.326119,OK
770,mrgrain,C1,GraphQL,1981.9,7.99,200,2025-11-28T00:05:13.065479,OK
771,mrgrain,C2,GraphQL,432.36,0.19,200,2025-11-28T00:05:15.312840,OK
772,mrgrain,C1,GraphQL,1374.28,7.99,200,2025-11-28T00:05:18.432757,OK
773,mrgrain,C3,GraphQL,402.01,0.19,200,2025-11-28T00:05:20.334890,OK
774,mrgrain,C2,GraphQL,739.73,0.19,200,2025-11-28T00:05:22.823611,OK
775,mrgrain,C2,GraphQL,413.2,0.19,200,2025-11-28T00:05:24.441315,OK
776,mrgrain,C2,GraphQL,637.45,0.19,200,2025-11-28T00:05:26.530054,OK
777,mrgrain,C2,GraphQL,462.47,0.19,200,2025-11-28T00:05:29.991275,OK
778,mrgrain,C1,GraphQL,525.93,0.11,401,2025-11-28T00:05:32.666892,Erro 401
779,mrgrain,C2,GraphQL,395.9,0.19,200,2025-11-28T00:05:34.084777,OK
780,mrgrain,C3,GraphQL,484.5,0.11,401,2025-11-28T00:05:37.234193,Erro 401
781,mrgrain,C1,GraphQL,1440.42,7.99,200,2025-11-28T00:05:41.559553,OK
782,mrgrain,C3,GraphQL,383.58,0.19,200,2025-11-28T00:05:43.537025,OK
783,mrgrain,C3,GraphQL,447.03,0.19,200,2025-11-28T00:05:45.958275,OK
784,mrgrain,C2,GraphQL,410.68,0.19,200,2025-11-28T00:05:47.520459,OK
785,mrgrain,C3,GraphQL,704.75,0.19,200,2025-11-28T00:05:50.632663,OK
786,mrgrain,C1,GraphQL,2317.25,7.99,200,2025-11-28T00:05:55.058269,OK
787,mrgrain,C1,GraphQL,1227.48,7.99,200,2025-11-28T00:05:59.160414,OK
788,mrgrain,C2,GraphQL,361.4,0.19,200,2025-11-28T00:06:01.080951,OK
789,mrgrain,C1,GraphQL,1618.05,7.99,200,2025-11-28T00:06:04.085864,OK
790,mrgrain,C2,GraphQL,262.1,0.11,401,2025-11-28T00:06:05.952650,Erro 401
791,mrgrain,C1,GraphQL,1206.5,7.99,200,2025-11-28T00:06:09.423184,OK
792,mrgrain,C2,GraphQL,342.14,0.11,401,2025-11-28T00:06:11.250595,Erro 401
793,me-no-dev,C3,GraphQL,534.86,0.19,200,2025-11-28T00:06:18.144349,OK
794,me-no-dev,C1,GraphQL,1526.56,7.86,200,2025-11-28T00:06:21.808489,OK
795,me-no-dev,C3,GraphQL,477.12,0.19,200,2025-11-28T00:06:23.568450,OK
796,me-no-dev,C3,GraphQL,343.05,0.19,200,2025-11-28T00:06:24.978950,OK
797,me-no-dev,C3,GraphQL,344.12,0.19,200,2025-11-28T00:06:26.633609,OK
798,me-no-dev,C2,GraphQL,794.58,0.19,200,2025-11-28T00:06:29.858385,OK
799,me-no-dev,C3,GraphQL,402.16,0.19,200,2025-11-28T00:06:32.486470,OK
800,me-no-dev,C3,GraphQL,648.56,0.19,200,2025-11-28T00:06:34.875915,OK
801,me-no-dev,C1,GraphQL,448.54,0.11,401,2025-11-28T00:06:38.322287,Erro 401
802,me-no-dev,C1,GraphQL,1342.73,7.86,200,2025-11-28T00:06:42.386443,OK
803,me-no-dev,C3,GraphQL,265.5,0.11,401,2025-11-28T00:06:45.272969,Erro 401
804,me-no-dev,C1,GraphQL,1597.26,7.86,200,2025-11-28T00:06:48.562427,OK
805,me-no-dev,C2,GraphQL,353.9,0.19,200,2025-11-28T00:06:51.919072,OK
806,me-no-dev,C2,GraphQL,369.7,0.19,200,2025-11-28T00:06:54.392059,OK
807,me-no-dev,C2,GraphQL,311.25,0.19,200,2025-11-28T00:06:55.885241,OK
808,me-no-dev,C1,GraphQL,1437.58,7.86,200,2025-11-28T00:06:59.129324,OK
809,me-no-dev,C1,GraphQL,1559.27,7.86,200,2025-11-28T00:07:02.925202,OK
810,me-no-dev,C1,GraphQL,1528.86,7.86,200,2025-11-28T00:07:05.853770,OK
811,me-no-dev,C2,GraphQL,402.82,0.19,200,2025-11-28T00:07:07.950563,OK
812,me-no-dev,C1,GraphQL,1557.28,7.86,200,2025-11-28T00:07:10.923920,OK
813,me-no-dev,C2,GraphQL,459.5,0.11,401,2025-11-28T00:07:13.957123,Erro 401
814,me-no-dev,C2,GraphQL,828.82,0.19,200,2025-11-28T00:07:16.160245,OK
815,me-no-dev,C2,GraphQL,275.93,0.11,401,2025-11-28T00:07:18.302830,Erro 401
816,me-no-dev,C3,GraphQL,604.67,0.19,200,2025-11-28T00:07:21.893831,OK
817,me-no-dev,C2,GraphQL,635.28,0.19,200,2025-11-28T00:07:24.239933,OK
818,me-no-dev,C3,GraphQL,535.45,0.19,200,2025-11-28T00:07:25.866675,OK
819,me-no-dev,C1,GraphQL,1505.88,7.86,200,2025-11-28T00:07:28.579423,OK
820,me-no-dev,C1,GraphQL,1518.54,7.86,200,2025-11-28T00:07:31.709130,OK
821,me-no-dev,C3,GraphQL,359.06,0.19,200,2025-11-28T00:07:33.381130,OK
822,me-no-dev,C3,GraphQL,609.63,0.19,200,2025-11-28T00:07:35.943667,OK
823,me-no-dev,C2,GraphQL,425.54,0.19,200,2025-11-28T00:07:39.370431,OK
824,me-no-dev,C2,GraphQL,539.55,0.19,200,2025-11-28T00:07:42.096125,OK
825,me-no-dev,C2,GraphQL,444.93,0.11,401,2025-11-28T00:07:45.042429,Erro 401
826,me-no-dev,C1,GraphQL,1274.48,7.86,200,2025-11-28T00:07:48.329816,OK
827,me-no-dev,C3,GraphQL,458.18,0.11,401,2025-11-28T00:07:51.283529,Erro 401
828,me-no-dev,C1,GraphQL,1641.8,7.86,200,2025-11-28T00:07:54.221992,OK
829,me-no-dev,C1,GraphQL,1305.26,7.86,200,2025-11-28T00:07:58.374559,OK
830,me-no-dev,C1,GraphQL,1664.21,7.86,200,2025-11-28T00:08:02.651955,OK
831,me-no-dev,C1,GraphQL,1798.03,7.86,200,2025-11-28T00:08:07.043659,OK
832,me-no-dev,C1,GraphQL,1570.33,7.86,200,2025-11-28T00:08:11.136495,OK
833,me-no-dev,C1,GraphQL,1486.89,7.86,200,2025-11-28T00:08:14.544370,OK
834,me-no-dev,C3,GraphQL,541.23,0.19,200,2025-11-28T00:08:16.245928,OK
835,me-no-dev,C3,GraphQL,286.98,0.19,200,2025-11-28T00:08:17.743846,OK
836,me-no-dev,C1,GraphQL,1643.96,7.86,200,2025-11-28T00:08:20.981918,OK
837,me-no-dev,C2,GraphQL,410.4,0.11,401,2025-11-28T00:08:24.143797,Erro 401
838,me-no-dev,C2,GraphQL,394.82,0.19,200,2025-11-28T00:08:26.358019,OK
839,me-no-dev,C3,GraphQL,369.04,0.11,401,2025-11-28T00:08:27.806862,Erro 401
840,me-no-dev,C2,GraphQL,395.5,0.19,200,2025-11-28T00:08:29.974909,OK
841,me-no-dev,C2,GraphQL,522.69,0.19,200,2025-11-28T00:08:31.651737,OK
842,me-no-dev,C1,GraphQL,1876.08,7.86,200,2025-11-28T00:08:35.590391,OK
843,me-no-dev,C1,GraphQL,1500.99,7.86,200,2025-11-28T00:08:38.175432,OK
844,me-no-dev,C2,GraphQL,356.32,0.19,200,2025-11-28T00:08:41.339174,OK
845,me-no-dev,C1,GraphQL,1398.85,7.86,200,2025-11-28T00:08:45.461632,OK
846,me-no-dev,C1,GraphQL,1545.53,7.86,200,2025-11-28T00:08:49.174935,OK
847,me-no-dev,C1,GraphQL,2631.28,7.86,200,2025-11-28T00:08:54.327245,OK
848,me-no-dev,C3,GraphQL,518.97,0.19,200,2025-11-28T00:08:56.250945,OK
849,me-no-dev,C2,GraphQL,501.07,0.11,401,2025-11-28T00:08:58.663535,Erro 401
850,me-no-dev,C1,GraphQL,1608.19,7.86,200,2025-11-28T00:09:02.410176,OK
851,me-no-dev,C2,GraphQL,432.27,0.11,401,2025-11-28T00:09:04.490441,Erro 401
852,me-no-dev,C3,GraphQL,479.9,0.19,200,2025-11-28T00:09:07.681620,OK
853,me-no-dev,C2,GraphQL,356.46,0.19,200,2025-11-28T00:09:09.182897,OK
854,me-no-dev,C1,GraphQL,1353.26,7.86,200,2025-11-28T00:09:11.874232,OK
855,me-no-dev,C1,GraphQL,1868.4,7.86,200,2025-11-28T00:09:16.362826,OK
856,me-no-dev,C1,GraphQL,1527.27,7.86,200,2025-11-28T00:09:19.566895,OK
857,me-no-dev,C3,GraphQL,615.39,0.19,200,2025-11-28T00:09:22.018240,OK
858,me-no-dev,C1,GraphQL,1631.05,7.86,200,2025-11-28T00:09:25.886387,OK
859,me-no-dev,C3,GraphQL,453.82,0.19,200,2025-11-28T00:09:28.738973,OK
860,me-no-dev,C3,GraphQL,309.19,0.19,200,2025-11-28T00:09:30.901915,OK
861,me-no-dev,C2,GraphQL,445.56,0.11,401,2025-11-28T00:09:33.182795,Erro 401
862,me-no-dev,C3,GraphQL,488.28,0.19,200,2025-11-28T00:09:35.724572,OK
863,me-no-dev,C1,GraphQL,643.83,0.11,401,2025-11-28T00:09:38.328682,Erro 401
864,me-no-dev,C3,GraphQL,1108.25,0.19,200,2025-11-28T00:09:40.503162,OK
865,me-no-dev,C3,GraphQL,359.69,0.19,200,2025-11-28T00:09:42.960163,OK
866,me-no-dev,C2,GraphQL,621.44,0.19,200,2025-11-28T00:09:45.467318,OK
867,me-no-dev,C3,GraphQL,490.57,0.19,200,2025-11-28T00:09:48.651560,OK
868,me-no-dev,C2,GraphQL,367.52,0.19,200,2025-11-28T00:09:51.940647,OK
869,me-no-dev,C3,GraphQL,447.45,0.19,200,2025-11-28T00:09:55.046099,OK
870,me-no-dev,C2,GraphQL,614.37,0.19,200,2025-11-28T00:09:58.242872,OK
871,me-no-dev,C1,GraphQL,1723.36,7.86,200,2025-11-28T00:10:01.780705,OK
872,me-no-dev,C1,GraphQL,1748.11,7.86,200,2025-11-28T00:10:05.092086,OK
873,me-no-dev,C2,GraphQL,473.42,0.11,401,2025-11-28T00:10:07.395806,Erro 401
874,me-no-dev,C2,GraphQL,467.72,0.19,200,2025-11-28T00:10:09.061984,OK
875,me-no-dev,C3,GraphQL,807.98,0.11,401,2025-11-28T00:10:11.186242,Erro 401
876,me-no-dev,C3,GraphQL,583.39,0.19,200,2025-11-28T00:10:14.058733,OK
877,me-no-dev,C2,GraphQL,423.73,0.19,200,2025-11-28T00:10:16.834090,OK
878,me-no-dev,C3,GraphQL,584.17,0.19,200,2025-11-28T00:10:20.413415,OK
879,me-no-dev,C3,GraphQL,703.74,0.19,200,2025-11-28T00:10:22.517212,OK
880,me-no-dev,C3,GraphQL,488.56,0.19,200,2025-11-28T00:10:24.175653,OK
881,me-no-dev,C3,GraphQL,365.22,0.19,200,2025-11-28T00:10:26.368676,OK
882,me-no-dev,C2,GraphQL,358.71,0.19,200,2025-11-28T00:10:28.132266,OK
883,me-no-dev,C2,GraphQL,677.64,0.19,200,2025-11-28T00:10:29.907902,OK
884,me-no-dev,C2,GraphQL,698.55,0.19,200,2025-11-28T00:10:31.943429,OK
885,me-no-dev,C1,GraphQL,250.96,0.11,401,2025-11-28T00:10:33.432735,Erro 401
886,me-no-dev,C1,GraphQL,1533.22,7.86,200,2025-11-28T00:10:37.690866,OK
887,me-no-dev,C2,GraphQL,336.36,0.11,401,2025-11-28T00:10:40.193641,Erro 401
888,me-no-dev,C3,GraphQL,745.82,0.19,200,2025-11-28T00:10:43.383206,OK
889,me-no-dev,C2,GraphQL,445.95,0.19,200,2025-11-28T00:10:45.126909,OK
890,me-no-dev,C2,GraphQL,517.06,0.19,200,2025-11-28T00:10:47.151208,OK
891,me-no-dev,C3,GraphQL,911.21,0.19,200,2025-11-28T00:10:50.858746,OK
892,chitalian,C2,GraphQL,410.17,0.2,200,2025-11-28T00:10:55.896051,OK
893,chitalian,C1,GraphQL,1932.96,7.54,200,2025-11-28T00:10:58.988071,OK
894,chitalian,C2,GraphQL,488.3,0.2,200,2025-11-28T00:11:00.649475,OK
895,chitalian,C2,GraphQL,556.48,0.2,200,2025-11-28T00:11:03.149560,OK
896,chitalian,C1,GraphQL,351.32,0.11,401,2025-11-28T00:11:05.673600,Erro 401
897,chitalian,C2,GraphQL,566.78,0.2,200,2025-11-28T00:11:09.209319,OK
898,chitalian,C2,GraphQL,450.03,0.11,401,2025-11-28T00:11:11.126263,Erro 401
899,chitalian,C2,GraphQL,712.05,0.2,200,2025-11-28T00:11:13.642844,OK
900,chitalian,C2,GraphQL,417.37,0.2,200,2025-11-28T00:11:15.751435,OK
901,chitalian,C1,GraphQL,1632.56,7.54,200,2025-11-28T00:11:19.625306,OK
902,chitalian,C3,GraphQL,684.7,0.2,200,2025-11-28T00:11:22.651954,OK
903,chitalian,C1,GraphQL,1713.39,7.54,200,2025-11-28T00:11:27.321707,OK
904,chitalian,C1,GraphQL,1696.43,7.54,200,2025-11-28T00:11:30.250749,OK
905,chitalian,C1,GraphQL,1451.02,7.54,200,2025-11-28T00:11:33.134741,OK
906,chitalian,C1,GraphQL,1932.5,7.54,200,2025-11-28T00:11:36.136922,OK
907,chitalian,C1,GraphQL,1360.5,7.54,200,2025-11-28T00:11:39.702377,OK
908,chitalian,C1,GraphQL,363.34,0.11,401,2025-11-28T00:11:41.382067,Erro 401
909,chitalian,C3,GraphQL,656.25,0.2,200,2025-11-28T00:11:44.139687,OK
910,chitalian,C3,GraphQL,431.64,0.11,401,2025-11-28T00:11:46.334853,Erro 401
911,chitalian,C1,GraphQL,1687.74,7.54,200,2025-11-28T00:11:49.721067,OK
912,chitalian,C1,GraphQL,1788.95,7.54,200,2025-11-28T00:11:52.793327,OK
913,chitalian,C2,GraphQL,448.21,0.2,200,2025-11-28T00:11:54.595168,OK
914,chitalian,C3,GraphQL,581.45,0.2,200,2025-11-28T00:11:56.561664,OK
915,chitalian,C1,GraphQL,1491.42,7.54,200,2025-11-28T00:12:00.209886,OK
916,chitalian,C3,GraphQL,698.2,0.2,200,2025-11-28T00:12:02.806755,OK
917,chitalian,C2,GraphQL,409.47,0.2,200,2025-11-28T00:12:04.565686,OK
918,chitalian,C1,GraphQL,1696.55,7.54,200,2025-11-28T00:12:09.073544,OK
919,chitalian,C3,GraphQL,508.56,0.2,200,2025-11-28T00:12:12.412255,OK
920,chitalian,C1,GraphQL,477.13,0.11,401,2025-11-28T00:12:14.484902,Erro 401
921,chitalian,C3,GraphQL,511.7,0.2,200,2025-11-28T00:12:17.203164,OK
922,chitalian,C1,GraphQL,439.85,0.11,401,2025-11-28T00:12:19.655827,Erro 401
923,chitalian,C2,GraphQL,482.35,0.2,200,2025-11-28T00:12:22.790225,OK
924,chitalian,C3,GraphQL,365.05,0.2,200,2025-11-28T00:12:24.735445,OK
